screening_id,pmid,title,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0123,30575620,Descemet Membrane Endothelial Keratoplasty After Failed Penetrating Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000001834,C4_endothelium,1,,,,,
PUBMED_0124,30578722,In vitro evaluation of electrospun blends of gelatin and PCL for application as a partial thickness corneal graft.,2019,Journal of biomedical materials research. Part A,10.1002/jbm.a.36598,B3_stroma,1,,,,,
PUBMED_0125,30579044,Tissue-derived microparticles reduce inflammation and fibrosis in cornea wounds.,2019,Acta biomaterialia,10.1016/j.actbio.2018.12.027,B3_stroma,1,,,,,
PUBMED_0126,30589181,Innovative corneal active storage machine for long-term eye banking.,2019,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,10.1111/ajt.15238,C4_endothelium,1,,,,,
PUBMED_0127,30631985,Deep frozen amniotic membrane used as a scaffold and/or carrier for different cell types.,2019,Cell and tissue banking,10.1007/s10561-018-09747-2,A3_epithelium_limbus,1,,,,,
PUBMED_0128,30652765,Amniotic membrane as a biological scaffold for dental pulp stem cell transplantation in ocular surface reconstruction.,2019,Arquivos brasileiros de oftalmologia,10.5935/0004-2749.20190009,A3_epithelium_limbus,1,,,,,
PUBMED_0129,30669005,A thermoresponsive three-dimensional fibrous cell culture platform for enzyme-free expansion of mammalian cells.,2019,Acta biomaterialia,10.1016/j.actbio.2019.01.037,B3_stroma,1,,,,,
PUBMED_0130,30702471,"Aspiration of Tri-folded, Endothelium-In Grafts for Descemet Membrane Endothelial Keratoplasty.",2019,Cornea,10.1097/ICO.0000000000001888,C4_endothelium,1,,,,,
PUBMED_0131,30716697,Poly-l/dl-lactic acid films functionalized with collagen IV as carrier substrata for corneal epithelial stem cells.,2019,"Colloids and surfaces. B, Biointerfaces",10.1016/j.colsurfb.2019.01.054,A3_epithelium_limbus,1,,,,,
PUBMED_0132,30719240,Exosomes derived from clinical-grade oral mucosal epithelial cell sheets promote wound healing.,2019,Journal of extracellular vesicles,10.1080/20013078.2019.1565264,A3_epithelium_limbus,1,,,,,
PUBMED_0133,30719272,"Characterization of cornea-specific bioink: high transparency, improved in vivo safety.",2019,Journal of tissue engineering,10.1177/2041731418823382,B3_stroma,1,,,,,
PUBMED_0134,30719600,Development and characterization of Lyophilized Transparized Decellularized stroma as a replacement for living cornea in deep anterior lamellar keratoplasty.,2019,Cell and tissue banking,10.1007/s10561-018-9742-x,B3_stroma,1,,,,,
PUBMED_0135,30721784,Thin peptide hydrogel membranes suitable as scaffolds for engineering layered biostructures.,2019,Acta biomaterialia,10.1016/j.actbio.2019.02.001,B3_stroma,1,,,,,
PUBMED_0136,30756083,Quantitative Analysis of the Corneal Collagen Distribution after In Vivo Cross-Linking with Second Harmonic Microscopy.,2019,BioMed research international,10.1155/2019/3860498,B3_stroma,1,,,,,
PUBMED_0137,30772348,Regenerative Surgery of the Corneal Stroma for Advanced Keratoconus: 1-Year Outcomes.,2019,American journal of ophthalmology,10.1016/j.ajo.2019.02.009,B3_stroma,1,,,,,
PUBMED_0138,30800519,Tissue effects of intra-tissue refractive index shaping (IRIS): insights from two-photon autofluorescence and second harmonic generation microscopy.,2019,Biomedical optics express,10.1364/BOE.10.000855,B3_stroma,1,,,,,
PUBMED_0139,30840610,Peripheral Pneumatic Dissection and Scar Peeling to Complete Deep Anterior Lamellar Keratoplasty in Eyes With Healed Hydrops.,2019,Cornea,10.1097/ICO.0000000000001864,C4_endothelium,1,,,,,
PUBMED_0140,30879417,A microstructural model of cross-link interaction between collagen fibrils in the human cornea.,2019,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",10.1098/rsta.2018.0079,B3_stroma,1,,,,,
PUBMED_0141,30880908,Functional outcome of repeat Descemet membrane endothelial keratoplasty (DMEK) for corneal decompensation following graft failure after primary DMEK.,2019,"Clinical ophthalmology (Auckland, N.Z.)",10.2147/OPTH.S192424,C4_endothelium,1,,,,,
PUBMED_0142,30882543,Peripheral Endothelial Cell Density in Descemet Membrane Endothelial Keratoplasty Grafts.,2019,Cornea,10.1097/ICO.0000000000001925,C4_endothelium,1,,,,,
PUBMED_0143,30906864,Sutureless repair of corneal injuries using naturally derived bioadhesive hydrogels.,2019,Science advances,10.1126/sciadv.aav1281,B3_stroma,1,,,,,
PUBMED_0144,30918800,Construction of a full-thickness human corneal substitute from anterior acellular porcine corneal matrix and human corneal cells.,2019,International journal of ophthalmology,10.18240/ijo.2019.03.01,A3_epithelium_limbus;B3_stroma;C4_endothelium;D3_full_thickness_multilayer,4,,,,,
PUBMED_0145,30938102,TGF-β1-activated type 2 dendritic cells promote wound healing and induce fibroblasts to express tenascin c following corneal full-thickness hydrogel transplantation.,2019,Journal of tissue engineering and regenerative medicine,10.1002/term.2853,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0146,30964962,Vitrification and storage of oral mucosa epithelial cell sheets.,2019,Journal of tissue engineering and regenerative medicine,10.1002/term.2864,A3_epithelium_limbus,1,,,,,
PUBMED_0147,30973407,Risk Factors for Cystoid Macular Edema After Descemet Membrane Endothelial Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000001950,C4_endothelium,1,,,,,
PUBMED_0148,30975342,Descemet membrane endothelial keratoplasty in iridocorneal endothelial syndrome and posterior polymorphous corneal dystrophy.,2019,Canadian journal of ophthalmology. Journal canadien d'ophtalmologie,10.1016/j.jcjo.2018.05.012,C4_endothelium,1,,,,,
PUBMED_0149,30980816,3D in vitro model for human corneal endothelial cell maturation.,2019,Experimental eye research,10.1016/j.exer.2019.04.003,C4_endothelium,1,,,,,
PUBMED_0150,30988597,Outcome of Descemet membrane endothelial keratoplasty for graft failure after Descemet stripping automated endothelial keratoplasty.,2019,"Clinical ophthalmology (Auckland, N.Z.)",10.2147/OPTH.S194185,C4_endothelium,1,,,,,
PUBMED_0151,30989737,Construction of a high cell density human corneal endothelial equivalent and its transplantation in primate models.,2019,Xenotransplantation,10.1111/xen.12514,B3_stroma;C4_endothelium;D3_full_thickness_multilayer,3,,,,,
PUBMED_0152,30995622,Shear-induced alignment of collagen fibrils using 3D cell printing for corneal stroma tissue engineering.,2019,Biofabrication,10.1088/1758-5090/ab1a8b,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0153,31009395,"Effects of Soft Toric, Rigid Gas-Permeable, and Mini-Scleral Lenses on Corneal Microstructure Using Confocal Microscopy.",2020,Eye & contact lens,10.1097/ICL.0000000000000612,A3_epithelium_limbus;C4_endothelium,2,,,,,
PUBMED_0154,31033696,Descemet Membrane Endothelial Keratoplasty Outcomes During the Initial Learning Curve of Cornea Fellows.,2019,Cornea,10.1097/ICO.0000000000001957,C4_endothelium,1,,,,,
PUBMED_0155,31065280,In Vitro Cultivation of Limbal Epithelial Stem Cells on Surface-Modified Crosslinked Collagen Scaffolds.,2019,Stem cells international,10.1155/2019/7867613,A3_epithelium_limbus,1,,,,,
PUBMED_0156,31075513,The Construction of Retinal Pigment Epithelium Sheets with Enhanced Characteristics and Cilium Assembly Using iPS Conditioned Medium and Small Incision Lenticule Extraction Derived Lenticules.,2019,Acta biomaterialia,10.1016/j.actbio.2019.05.017,D3_full_thickness_multilayer,1,,,,,
PUBMED_0157,31129253,Investigating the effect of chitosan/ polycaprolactone blends in differentiation of corneal endothelial cells and extracellular matrix compositions.,2019,Experimental eye research,10.1016/j.exer.2019.05.019,C4_endothelium,1,,,,,
PUBMED_0158,31129362,A sintered graphene/titania material as a synthetic keratoprosthesis skirt for end-stage corneal disorders.,2019,Acta biomaterialia,10.1016/j.actbio.2019.05.053,B3_stroma,1,,,,,
PUBMED_0159,31135493,Effect of Graft Shift Direction on Graft Detachment and Endothelial Cell Survival After Descemet Membrane Endothelial Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000002015,C4_endothelium,1,,,,,
PUBMED_0160,31138243,Descemet's membrane endothelial keratoplasty for pseudoexfoliation syndrome: a case series.,2019,BMC ophthalmology,10.1186/s12886-019-1130-1,C4_endothelium,1,,,,,
PUBMED_0161,31146996,Re-epithelialization and remodeling of decellularized corneal matrix in a rabbit corneal epithelial wound model.,2019,"Materials science & engineering. C, Materials for biological applications",10.1016/j.msec.2019.04.024,B3_stroma,1,,,,,
PUBMED_0162,31157156,Corneal clearance and central endothelial cell repopulation despite graft detachment after Descemet membrane endothelial keratoplasty.,2019,GMS ophthalmology cases,10.3205/oc000103,C4_endothelium,1,,,,,
PUBMED_0163,31161710,Design and characterization of biodegradable multi layered electrospun nanofibers for corneal tissue engineering applications.,2019,Journal of biomedical materials research. Part A,10.1002/jbm.a.36742,A3_epithelium_limbus,1,,,,,
PUBMED_0164,31169610,Culturing Discarded Peripheral Human Corneal Endothelial Cells From the Tissues Deemed for Preloaded DMEK Transplants.,2019,Cornea,10.1097/ICO.0000000000001998,C4_endothelium,1,,,,,
PUBMED_0165,31174988,Native means of graft stabilization: Host descemetic scaffolding and wound scaffolding to decrease the risk for graft detachment in DMEK and PDEK.,2019,Journal of cataract and refractive surgery,10.1016/j.jcrs.2019.03.015,C4_endothelium,1,,,,,
PUBMED_0166,31206397,Corneal Densitometry After Secondary Descemet Membrane Endothelial Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000002016,C4_endothelium,1,,,,,
PUBMED_0167,31219885,C-Press Technique to Facilitate Descemet Membrane Endothelial Keratoplasty Surgery in Vitrectomized Patients: A Case Series.,2019,Cornea,10.1097/ICO.0000000000002024,C4_endothelium,1,,,,,
PUBMED_0168,31228462,Dynamic changes of the extracellular matrix during corneal wound healing.,2019,Experimental eye research,10.1016/j.exer.2019.107704,B3_stroma,1,,,,,
PUBMED_0169,31240872,Biocompatibility evaluation of bioprinted decellularized collagen sheet implanted in vivo cornea using swept-source optical coherence tomography.,2019,Journal of biophotonics,10.1002/jbio.201900098,D3_full_thickness_multilayer,1,,,,,
PUBMED_0170,31246680,Five-Year Outcomes of Ultrathin Descemet Stripping Automated Endothelial Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000001999,C4_endothelium,1,,,,,
PUBMED_0171,31258659,Ex vivo construction of rabbit corneal endothelial cell sheets on a porcine descemet membrane graft.,2019,Experimental and therapeutic medicine,10.3892/etm.2019.7573,C4_endothelium,1,,,,,
PUBMED_0172,31282615,Significant differences between specular microscopy and corneal bank endothelial cell counts - a pilot study.,2019,Acta ophthalmologica,10.1111/aos.14185,C4_endothelium,1,,,,,
PUBMED_0173,31284096,Effects of gamma radiation sterilization on the structural and biological properties of decellularized corneal xenografts.,2019,Acta biomaterialia,10.1016/j.actbio.2019.07.002,B3_stroma,1,,,,,
PUBMED_0174,31299664,Descemet Membrane Endothelial Keratoplasty Under Failed Penetrating Keratoplasty Without Host Descemetorhexis for the Management of Secondary Graft Failure.,2020,Cornea,10.1097/ICO.0000000000002046,C4_endothelium,1,,,,,
PUBMED_0175,31349505,Compressed collagen intermixed with cornea-derived decellularized extracellular matrix providing mechanical and biochemical niches for corneal stroma analogue.,2019,"Materials science & engineering. C, Materials for biological applications",10.1016/j.msec.2019.109837,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0176,31369719,Preoperative Risk Assessment for Progression to Descemet Membrane Endothelial Keratoplasty Following Cataract Surgery in Fuchs Endothelial Corneal Dystrophy.,2019,American journal of ophthalmology,10.1016/j.ajo.2019.07.012,C4_endothelium,1,,,,,
PUBMED_0177,31373143,Successful development and clinical translation of a novel anterior lamellar artificial cornea.,2019,Journal of tissue engineering and regenerative medicine,10.1002/term.2951,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0178,31375008,Biocompatibility of Nanocellulose-Reinforced PVA Hydrogel with Human Corneal Epithelial Cells for Ophthalmic Applications.,2019,Journal of functional biomaterials,10.3390/jfb10030035,A3_epithelium_limbus,1,,,,,
PUBMED_0179,31375736,Three-dimensional imaging of the extracellular matrix and cell interactions in the developing prenatal mouse cornea.,2019,Scientific reports,10.1038/s41598-019-47653-z,B3_stroma,1,,,,,
PUBMED_0180,31394551,Comparison of Descemet Stripping Automated Endothelial Keratoplasty and Descemet Membrane Endothelial Keratoplasty in the Treatment of Failed Penetrating Keratoplasty.,2019,Cornea,10.1097/ICO.0000000000001993,C4_endothelium,1,,,,,
PUBMED_0181,31397733,The Neural Differentiation Potential of Limbal Stem Cells: A Model for Studying the Multipotency of Limbal Stem Cells.,2019,Cornea,10.1097/ICO.0000000000002084,A3_epithelium_limbus,1,,,,,
PUBMED_0182,31400069,Bioengineered corneal epithelial cell sheet from mesenchymal stem cells-A functional alternative to limbal stem cells for ocular surface reconstruction.,2020,"Journal of biomedical materials research. Part B, Applied biomaterials",10.1002/jbm.b.34455,A3_epithelium_limbus,1,,,,,
PUBMED_0183,31420720,Apoptotic effects of norfloxacin on corneal endothelial cells.,2020,Naunyn-Schmiedeberg's archives of pharmacology,10.1007/s00210-019-01711-5,C4_endothelium,1,,,,,
PUBMED_0184,31424832,Fuchs Endothelial Dystrophy.,2026,,,C4_endothelium,1,,,,,
PUBMED_0185,31428467,Increasing Donor Endothelial Cell Pool by Culturing Cells from Discarded Pieces of Human Donor Corneas for Regenerative Treatments.,2019,Journal of ophthalmology,10.1155/2019/2525384,C4_endothelium,1,,,,,
PUBMED_0186,31429828,Iris Posterior Synechiae After Descemet Membrane Endothelial Keratoplasty in Asian Eyes: Prevention and Management of Posterior Synechiae.,2020,Eye & contact lens,10.1097/ICL.0000000000000616,C4_endothelium,1,,,,,
PUBMED_0187,31435712,Human skin-derived ABCB5(+) stem cell injection improves liver disease parameters in Mdr2KO mice.,2019,Archives of toxicology,10.1007/s00204-019-02533-3,B3_stroma,1,,,,,
PUBMED_0188,31440691,Grafting of an autologous tissue-engineered human corneal epithelium to a patient with limbal stem cell deficiency (LSCD).,2019,American journal of ophthalmology case reports,10.1016/j.ajoc.2019.100532,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0189,31445001,Cell-independent matrix configuration in early corneal development.,2019,Experimental eye research,10.1016/j.exer.2019.107772,B3_stroma,1,,,,,
PUBMED_0190,31468094,Bioprinting Technologies in Tissue Engineering.,2020,Advances in biochemical engineering/biotechnology,10.1007/10_2019_108,D3_full_thickness_multilayer,1,,,,,
PUBMED_0191,31478948,Five-Year Graft Survival and Clinical Outcomes of 500 Consecutive Cases After Descemet Membrane Endothelial Keratoplasty.,2020,Cornea,10.1097/ICO.0000000000002120,C4_endothelium,1,,,,,
PUBMED_0192,31490274,Quarter-Descemet Membrane Endothelial Keratoplasty: One- to Two-Year Clinical Outcomes.,2020,Cornea,10.1097/ICO.0000000000002127,C4_endothelium,1,,,,,
PUBMED_0193,31490646,Vitamin C Loaded Poly(urethane-urea)/ZnAl-LDH Aligned Scaffolds Increase Proliferation of Corneal Keratocytes and Up-Regulate Vimentin Secretion.,2019,ACS applied materials & interfaces,10.1021/acsami.9b07556,B3_stroma,1,,,,,
PUBMED_0194,31491427,Homeostasis of SLC4A11 protein is mediated by endoplasmic reticulum-associated degradation.,2019,Experimental eye research,10.1016/j.exer.2019.107782,C4_endothelium,1,,,,,
PUBMED_0195,31507241,Methacrylated gelatin hydrogels as corneal stroma substitutes: in vivo study.,2019,Journal of biomaterials science. Polymer edition,10.1080/09205063.2019.1666236,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0196,31514545,Development and Characterization of an Acellular Porcine Small Intestine Submucosa Scaffold for Use in Corneal Epithelium Tissue Engineering.,2020,Current eye research,10.1080/02713683.2019.1663386,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0197,31517722,Clinical Outcomes and Endothelial Cell Density After Descemet Membrane Endothelial Keratoplasty Using Peripherally-trephinated Donor Tissue (DMEK-pD) in Fuchs Endothelial Corneal Dystrophy.,2020,Cornea,10.1097/ICO.0000000000002149,C4_endothelium,1,,,,,
PUBMED_0198,31523119,Therapeutic efficacy of mesenchymal stem cells for the treatment of congenital and acquired corneal opacity.,2019,Molecular vision,,B3_stroma,1,,,,,
PUBMED_0199,31529796,Assembly and Application of a Three-Dimensional Human Corneal Tissue Model.,2019,Current protocols in toxicology,10.1002/cptx.84,B3_stroma,1,,,,,
PUBMED_0200,31532699,"Optimization of Oxygen Dynamics, UV-A Delivery, and Drug Formulation for Accelerated Epi-On Corneal Crosslinking.",2020,Current eye research,10.1080/02713683.2019.1669663,B3_stroma,1,,,,,
PUBMED_0201,31539656,Characterizing the impact of 2D and 3D culture conditions on the therapeutic effects of human mesenchymal stem cell secretome on corneal wound healing in vitro and ex vivo.,2019,Acta biomaterialia,10.1016/j.actbio.2019.09.022,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0202,31545477,Culture and characterization of human dental pulp‑derived stem cells as limbal stem cells for corneal damage repair.,2019,Molecular medicine reports,10.3892/mmr.2019.10691,A3_epithelium_limbus,1,,,,,
