screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0433,34119551,The effect of biodegradable silk fibroin-based scaffolds containing glial cell line-derived neurotrophic factor (GDNF) on the corneal regeneration process.,,2021,International journal of biological macromolecules,10.1016/j.ijbiomac.2021.06.040,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0434,34128385,Experiment-Based Validation of Corneal Lenticule Banking in a Health Authority-Licensed Facility.,,2022,Tissue engineering. Part A,10.1089/ten.TEA.2021.0042,B3_stroma,1,,,,,
PUBMED_0435,34128390,Human-Induced Pluripotent Stem Cells-Derived Corneal Endothelial-Like Cells Promote Corneal Transparency in a Rabbit Model of Bullous Keratopathy.,,2021,Stem cells and development,10.1089/scd.2020.0205,C4_endothelium,1,,,,,
PUBMED_0436,34139891,The eggshell membrane: A potential biomaterial for corneal wound healing.,,2021,Journal of biomaterials applications,10.1177/08853282211024040,B3_stroma,1,,,,,
PUBMED_0437,34149247,Silk Film Stiffness Modulates Corneal Epithelial Cell Mechanosignaling.,,2021,Macromolecular chemistry and physics,10.1002/macp.202170013,A3_epithelium_limbus,1,,,,,
PUBMED_0438,34157770,Semiquantitative Criteria in the Eye Bank That Correlate with Cornea Guttata in Donor Corneas.,,2021,Klinische Monatsblatter fur Augenheilkunde,10.1055/a-1498-1846,C4_endothelium,1,,,,,
PUBMED_0439,34162235,Multi-layered in vitro 3D-bone model via combination of osteogenic cell sheets with electrospun membrane interlayer.,,2021,Journal of biomaterials applications,10.1177/08853282211027889,D3_full_thickness_multilayer,1,,,,,
PUBMED_0440,34169467,Clearing the Haze: Navigating Corneal Refractive Surgery in Patients with Posterior Polymorphous Corneal Dystrophy.,,2021,Ophthalmology and therapy,10.1007/s40123-021-00364-z,C4_endothelium,1,,,,,
PUBMED_0441,34176916,Atypical Corneal Phenotype in Patients With Trachoma and Secondary Amyloidosis.,,2022,Cornea,10.1097/ICO.0000000000002791,C4_endothelium,1,,,,,
PUBMED_0442,34205905,Can Human Oral Mucosa Stem Cells Differentiate to Corneal Epithelia?,,2021,International journal of molecular sciences,10.3390/ijms22115976,A3_epithelium_limbus,1,,,,,
PUBMED_0443,34236908,Descemet Membrane Detachment Due to Laser Application in Femtosecond Laser-Assisted Cataract Surgery: Incidence and Risk Factors.,,2021,"Journal of refractive surgery (Thorofare, N.J. : 1995)",10.3928/1081597X-20210406-01,C4_endothelium,1,,,,,
PUBMED_0444,34252899,Fabrication and Characterization of Silk Fibroin-Based Nanofibrous Scaffolds Supplemented with Gelatin for Corneal Tissue Engineering.,,2021,"Cells, tissues, organs",10.1159/000515946,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0445,34277619,Novel Cell Culture Paradigm Prolongs Mouse Corneal Epithelial Cell Proliferative Activity in vitro and in vivo.,,2021,Frontiers in cell and developmental biology,10.3389/fcell.2021.675998,A3_epithelium_limbus,1,,,,,
PUBMED_0446,34296350,Descemet's membrane area and posterior corneal power may predict the Descemet membrane folds after deep anterior lamellar keratoplasty in patients with advanced keratoconus.,,2021,International ophthalmology,10.1007/s10792-021-01974-z,C4_endothelium,1,,,,,
PUBMED_0447,34302219,cG-CAOMECS-clinical-grade cultured autologous oral mucosal epithelial cell sheet.,,2021,Cell and tissue research,10.1007/s00441-021-03507-7,A3_epithelium_limbus,1,,,,,
PUBMED_0448,34311490,Descemet Membrane Endothelial Keratoplasty (DMEK) in Previously Vitrectomized Eyes: Complications and Clinical Outcomes.,,2021,Klinische Monatsblatter fur Augenheilkunde,10.1055/a-1517-4518,C4_endothelium,1,,,,,
PUBMED_0449,34327854,Tissue engineering of corneal stroma via melt electrowriting.,,2021,Journal of tissue engineering and regenerative medicine,10.1002/term.3235,B3_stroma,1,,,,,
PUBMED_0450,34330126,Bioprinting of dual ECM scaffolds encapsulating limbal stem/progenitor cells in active and quiescent statuses.,,2021,Biofabrication,10.1088/1758-5090/ac1992,A3_epithelium_limbus;D3_full_thickness_multilayer,2,,,,,
PUBMED_0451,34358452,Pluripotent stem cell-derived corneal endothelial cells as an alternative to donor corneal endothelium in keratoplasty.,,2021,Stem cell reports,10.1016/j.stemcr.2021.07.008,C4_endothelium,1,,,,,
PUBMED_0452,34394861,Structural Changes in Thin Keratoconic Corneas Following Crosslinking with Hypotonic Riboflavin: Findings on In Vivo Confocal Microscopy.,,2021,Journal of ophthalmic & vision research,10.18502/jovr.v16i3.9429,B3_stroma,1,,,,,
PUBMED_0453,34400306,Hydrogels derived from acellular porcine corneal stroma enhance corneal wound healing.,,2021,Acta biomaterialia,10.1016/j.actbio.2021.08.011,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0454,34409228,Deep Anterior Lamellar Keratoplasty with Large Descemet's Membrane Perforation: Should We Stop Conversion to Penetrating Keratoplasty?,,2021,Journal of current ophthalmology,10.4103/2452-2325.303199,C4_endothelium,1,,,,,
PUBMED_0455,34411973,Transplantation of iPSC-derived corneal endothelial substitutes in a monkey corneal edema model.,,2021,Stem cell research,10.1016/j.scr.2021.102497,C4_endothelium,1,,,,,
PUBMED_0456,34426617,Aqueous humour cytokine profiles after Descemet's membrane endothelial keratoplasty.,,2021,Scientific reports,10.1038/s41598-021-96566-3,C4_endothelium,1,,,,,
PUBMED_0457,34427240,A simple surgical technique for splitting a single donor cornea for performing deep anterior lamellar keratoplasty and Descemet membrane endothelial keratoplasty without using a microkeratome.,,2021,Indian journal of ophthalmology,10.4103/ijo.IJO_3044_20,C4_endothelium,1,,,,,
PUBMED_0458,34443612,Silver Nanoparticles Using Eucalyptus or Willow Extracts (AgNPs) as Contact Lens Hydrogel Components to Reduce the Risk of Microbial Infection.,,2021,"Molecules (Basel, Switzerland)",10.3390/molecules26165022,A3_epithelium_limbus,1,,,,,
PUBMED_0459,34446144,A Novel Indomethacin-Tripeptide Hydrogel for Inhibiting Ocular Inflammation.,,2021,Journal of biomedical nanotechnology,10.1166/jbn.2021.3118,A3_epithelium_limbus,1,,,,,
PUBMED_0460,34453784,An Avascular Niche Created by Axitinib-Loaded PCL/Collagen Nanofibrous Membrane Stabilized Subcutaneous Chondrogenesis of Mesenchymal Stromal Cells.,,2021,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.202100351,B3_stroma;C4_endothelium,2,,,,,
PUBMED_0461,34457406,Quantitative structural imaging of keratoconic corneas using polarization-resolved SHG microscopy.,,2021,Biomedical optics express,10.1364/BOE.426145,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0462,34462473,Collagen V insufficiency in a mouse model for Ehlers Danlos-syndrome affects viscoelastic biomechanical properties explaining thin and brittle corneas.,,2021,Scientific reports,10.1038/s41598-021-96775-w,B3_stroma,1,,,,,
PUBMED_0463,34483909,Collagen Mimetic Peptides Promote Corneal Epithelial Cell Regeneration.,,2021,Frontiers in pharmacology,10.3389/fphar.2021.705623,B3_stroma,1,,,,,
PUBMED_0464,34503013,High-Resolution Bioprinting of Recombinant Human Collagen Type III.,,2021,Polymers,10.3390/polym13172973,D3_full_thickness_multilayer,1,,,,,
PUBMED_0465,34515678,Anterior Segment Organ Culture Platform for Tracking Open Globe Injuries and Therapeutic Performance.,,2021,Journal of visualized experiments : JoVE,10.3791/62649,A3_epithelium_limbus,1,,,,,
PUBMED_0466,34528228,Outcomes of Repair of Total Graft Detachment following Descemet's Membrane Endothelial Keratoplasty.,,2021,Klinische Monatsblatter fur Augenheilkunde,10.1055/a-1533-2149,C4_endothelium,1,,,,,
PUBMED_0467,34529133,Impact of DMEK on visual quality in patients with Fuchs' endothelial dystrophy.,,2022,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,10.1007/s00417-021-05334-6,C4_endothelium,1,,,,,
PUBMED_0468,34537415,Supramolecular host-guest hyaluronic acid hydrogels enhance corneal wound healing through dynamic spatiotemporal effects.,,2022,The ocular surface,10.1016/j.jtos.2021.09.002,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0469,34552187,Optimization of polycaprolactone - based nanofiber matrices for the cultivation of corneal endothelial cells.,,2021,Scientific reports,10.1038/s41598-021-98426-6,C4_endothelium,1,,,,,
PUBMED_0470,34552942,Allogeneic Cultivated Limbal Epithelial Sheet Transplantation in Reconstruction of Conjunctival Sac After Chemical and Thermal Burns.,,2021,Frontiers in medicine,10.3389/fmed.2021.697264,A3_epithelium_limbus,1,,,,,
PUBMED_0471,34560063,Collagen XIV Is an Intrinsic Regulator of Corneal Stromal Structure and Function.,,2021,The American journal of pathology,10.1016/j.ajpath.2021.08.016,B3_stroma,1,,,,,
PUBMED_0472,34568299,Mechanotransduction Regulates Reprogramming Enhancement in Adherent 3D Keratocyte Cultures.,,2021,Frontiers in bioengineering and biotechnology,10.3389/fbioe.2021.709488,A3_epithelium_limbus,1,,,,,
PUBMED_0473,34569342,Does Storage Time Affect the Outcomes of Split Corneal Transplantation to Reduce Corneal Donor Shortage? A Retrospective Study.,,2021,"Inquiry : a journal of medical care organization, provision and financing",10.1177/00469580211045846,C4_endothelium,1,,,,,
PUBMED_0474,34572321,Derivation and Characterization of EGFP-Labeled Rabbit Limbal Mesenchymal Stem Cells and Their Potential for Research in Regenerative Ophthalmology.,,2021,Biomedicines,10.3390/biomedicines9091134,A3_epithelium_limbus,1,,,,,
PUBMED_0475,34576227,A Decellularized Human Limbal Scaffold for Limbal Stem Cell Niche Reconstruction.,,2021,International journal of molecular sciences,10.3390/ijms221810067,A3_epithelium_limbus,1,,,,,
PUBMED_0476,34592226,Photo-crosslinked GelMA/collagen membrane loaded with lysozyme as an antibacterial corneal implant.,,2021,International journal of biological macromolecules,10.1016/j.ijbiomac.2021.09.144,B3_stroma,1,,,,,
PUBMED_0477,34620226,Long-term survival of cultivated oral mucosal epithelial cells in human cornea: generating cell sheets using an animal product-free culture protocol.,,2021,Stem cell research & therapy,10.1186/s13287-021-02564-7,A3_epithelium_limbus,1,,,,,
PUBMED_0478,34636236,Thermo-Gelling Dendronized Chitosans as Biomimetic Scaffolds for Corneal Tissue Engineering.,,2021,ACS applied materials & interfaces,10.1021/acsami.1c16087,B3_stroma,1,,,,,
PUBMED_0479,34642840,Understanding the role of corneal biomechanics-associated genetic variants by bioinformatic analyses.,,2022,International ophthalmology,10.1007/s10792-021-02081-9,D3_full_thickness_multilayer,1,,,,,
PUBMED_0480,34647960,Incidence of Incision-Related Descemet Membrane Detachment Using Phacoemulsification With Trapezoid vs Conventional 2.2-mm Clear Corneal Incision: A Randomized Clinical Trial.,,2021,JAMA ophthalmology,10.1001/jamaophthalmol.2021.4148,C4_endothelium,1,,,,,
PUBMED_0481,34665231,Femtosecond Laser-Assisted Small Incision Allogeneic Endokeratophakia Using a Hyperopic Lenticule in Rabbits.,,2021,Translational vision science & technology,10.1167/tvst.10.12.29,B3_stroma,1,,,,,
PUBMED_0482,34665455,Preparation and In Vitro Characterization of Gelatin Methacrylate for Corneal Tissue Engineering.,,2022,Tissue engineering and regenerative medicine,10.1007/s13770-021-00393-6,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0483,34673229,Development and characterization of a hydrogel-based adhesive patch for sealing open-globe injuries.,,2022,Acta biomaterialia,10.1016/j.actbio.2021.10.021,D3_full_thickness_multilayer,1,,,,,
PUBMED_0484,34677503,Preliminary Study on Fish Scale Collagen Lamellar Matrix as Artificial Cornea.,,2021,Membranes,10.3390/membranes11100737,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0485,34684011,Generation of a Biomimetic Substitute of the Corneal Limbus Using Decellularized Scaffolds.,,2021,Pharmaceutics,10.3390/pharmaceutics13101718,D3_full_thickness_multilayer,1,,,,,
PUBMED_0486,34713598,Viscoelastic properties' characterization of corneal stromal models using non-contact surface acoustic wave optical coherence elastography (SAW-OCE).,,2022,Journal of biophotonics,10.1002/jbio.202100253,B3_stroma,1,,,,,
PUBMED_0487,34736886,"Descemet's membrane injury and regeneration, and posterior corneal fibrosis, in rabbits.",,2021,Experimental eye research,10.1016/j.exer.2021.108803,B3_stroma;C4_endothelium,2,,,,,
PUBMED_0488,34743100,Outcomes of Descemet Membrane Endothelial Keratoplasty Using Cornea From Elderly Donors Aged 80 Years and Older: In the Aftermath of Current Donor Shortage.,,2022,Cornea,10.1097/ICO.0000000000002902,C4_endothelium,1,,,,,
PUBMED_0489,34759199,Marking DMEK Grafts Using Bandage Contact Lens Interface Technique: Doubling the Utilization During the Acute Shortage of Donor Corneas.,,2022,Cornea,10.1097/ICO.0000000000002922,C4_endothelium,1,,,,,
PUBMED_0490,34765815,Descemet's Membrane Endothelial Keratoplasty and Phacoemulsification: Combined versus Sequential Surgery.,,2021,Journal of current ophthalmology,10.4103/joco.joco_188_20,C4_endothelium,1,,,,,
PUBMED_0491,34839334,Corneal Densitometry After Uneventful Descemet Membrane Endothelial Keratoplasty-5-Year Outcomes.,,2022,Cornea,10.1097/ICO.0000000000002919,C4_endothelium,1,,,,,
PUBMED_0492,34854919,Downregulation of collagen XI during late postnatal corneal development is followed by upregulation after injury.,,2022,Journal of cell science,10.1242/jcs.258694,B3_stroma,1,,,,,
PUBMED_0493,34855836,Utilization rate and usage patterns of phakic and pseudophakic donor corneas recovered by the Singapore Eye Bank.,,2021,PloS one,10.1371/journal.pone.0260523,C4_endothelium,1,,,,,
PUBMED_0494,34857261,3D reactive inkjet printing of poly-ɛ-lysine/gellan gum hydrogels for potential corneal constructs.,,2021,"Materials science & engineering. C, Materials for biological applications",10.1016/j.msec.2021.112476,D3_full_thickness_multilayer,1,,,,,
PUBMED_0495,34864794,Rescue Technique to Solve Postoperative Refractory Double Anterior Chamber in Deep Anterior Lamellar Keratoplasty.,,2022,Cornea,10.1097/ICO.0000000000002953,C4_endothelium,1,,,,,
PUBMED_0496,34871568,"RNA sequencing uncovers alterations in corneal endothelial metabolism, pump and barrier functions of Slc4a11 KO mice.",,2022,Experimental eye research,10.1016/j.exer.2021.108884,C4_endothelium,1,,,,,
PUBMED_0497,34894951,Microstructured collagen films for 3D corneal stroma modelling.,,2022,Connective tissue research,10.1080/03008207.2021.2007901,B3_stroma,1,,,,,
PUBMED_0498,34903788,In vivo biocompatibility evaluation of in situ-forming polyethylene glycol-collagen hydrogels in corneal defects.,,2021,Scientific reports,10.1038/s41598-021-03270-3,A3_epithelium_limbus,1,,,,,
PUBMED_0499,34923312,Exosomes-loaded thermosensitive hydrogels for corneal epithelium and stroma regeneration.,,2022,Biomaterials,10.1016/j.biomaterials.2021.121320,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0500,34935910,Effects of Gelatin Methacrylate Hydrogel on Corneal Repair and Regeneration in Rats.,,2021,Translational vision science & technology,10.1167/tvst.10.14.25,B3_stroma,1,,,,,
