screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0066,29844085,Outcomes of ultrathin Descemet stripping automated endothelial keratoplasty (UT-DSAEK) performed in eyes with failure of primary Descemet membrane endothelial keratoplasty (DMEK).,,2018,The British journal of ophthalmology,10.1136/bjophthalmol-2017-311834,C4_endothelium,1,,,,,
PUBMED_0067,29850201,Outcomes of Descemet Membrane Endothelial Keratoplasty for Vitrectomized Eyes with Sutured Posterior Chamber Intraocular Lens.,,2018,Journal of ophthalmology,10.1155/2018/3127126,C4_endothelium,1,,,,,
PUBMED_0068,29853917,Fish Scale-Derived Scaffolds for Culturing Human Corneal Endothelial Cells.,,2018,Stem cells international,10.1155/2018/8146834,C4_endothelium,1,,,,,
PUBMED_0069,29883810,Cell-laden and orthogonal-multilayer tissue-engineered corneal stroma induced by a mechanical collagen microenvironment and transplantation in a rabbit model.,,2018,Acta biomaterialia,10.1016/j.actbio.2018.06.005,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0070,29921952,Descemet's membrane endothelial keratoplasty: surgical outcomes and endothelial cell count modelling from a UK centre.,,2018,"Eye (London, England)",10.1038/s41433-018-0152-x,C4_endothelium,1,,,,,
PUBMED_0071,29932259,Porcine endothelial grafts could survive for a long term without using systemic immunosuppressors: An investigation of feasibility and efficacy of xeno-Descemet's stripping automated endothelial keratoplasty from WZS-pig to rhesus monkey.,,2019,Xenotransplantation,10.1111/xen.12433,C4_endothelium,1,,,,,
PUBMED_0072,29939775,Primary Descemet's Membrane Endothelial Keratoplasty for Fuchs Endothelial Dystrophy versus Bullous Keratopathy: Histopathology and Clinical Results.,,2018,Current eye research,10.1080/02713683.2018.1490773,C4_endothelium,1,,,,,
PUBMED_0073,29978836,Decellularized corneal lenticule embedded compressed collagen: toward a suturable collagenous construct for limbal reconstruction.,,2018,Biofabrication,10.1088/1758-5090/aad1a4,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0074,29993202,Sustainability of Pain Relief After Corneal Collagen Cross-Linking in Eyes With Bullous Keratopathy.,,2018,"Asia-Pacific journal of ophthalmology (Philadelphia, Pa.)",10.22608/APO.201832,B3_stroma,1,,,,,
PUBMED_0075,29998891,Constructing a Novel Three-Dimensional Biomimetic Corneal Endothelium Graft by Culturing Corneal Endothelium Cells on Compressed Collagen Gels.,,2018,Chinese medical journal,10.4103/0366-6999.235883,C4_endothelium,1,,,,,
PUBMED_0076,30019745,Ultrastructure and 3D transmission electron tomography of collagen fibrils and proteoglycans of swollen human corneal stroma.,,2019,Histology and histopathology,10.14670/HH-18-029,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0077,30023801,Collagen-Hydroxypropyl Methylcellulose Membranes for Corneal Regeneration.,,2018,ACS omega,10.1021/acsomega.7b01511,B3_stroma,1,,,,,
PUBMED_0078,30029257,Corneal Collagen Cross-Linking With Riboflavin and UVA Regulates Hemangiogenesis and Lymphangiogenesis in Rats.,,2018,Investigative ophthalmology & visual science,10.1167/iovs.17-23036,B3_stroma,1,,,,,
PUBMED_0079,30046814,Stemness and Regenerative Potential of Corneal Stromal Stem Cells and Their Secretome After Long-Term Storage: Implications for Ocular Regeneration.,,2018,Investigative ophthalmology & visual science,10.1167/iovs.18-23824,B3_stroma,1,,,,,
PUBMED_0080,30053442,A comparative study of the elastic fibre system within the mouse and human cornea.,,2018,Experimental eye research,10.1016/j.exer.2018.07.024,B3_stroma,1,,,,,
PUBMED_0081,30066447,Ex Vivo Functionality of 3D Bioprinted Corneal Endothelium Engineered with Ribonuclease 5-Overexpressing Human Corneal Endothelial Cells.,,2018,Advanced healthcare materials,10.1002/adhm.201800398,C4_endothelium,1,,,,,
PUBMED_0082,30073623,Negative impact of dextran in organ culture media for pre-stripped tissue preservation on DMEK (Descemet membrane endothelial keratoplasty) outcome.,,2018,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,10.1007/s00417-018-4088-4,C4_endothelium,1,,,,,
PUBMED_0083,30106514,"Bio-Orthogonally Crosslinked, In Situ Forming Corneal Stromal Tissue Substitute.",,2018,Advanced healthcare materials,10.1002/adhm.201800560,B3_stroma,1,,,,,
PUBMED_0084,30114356,Surface-Functionalized Model Contact Lenses with a Bioinspired Proteoglycan 4 (PRG4)-Grafted Layer.,,2018,ACS applied materials & interfaces,10.1021/acsami.8b09755,A3_epithelium_limbus,1,,,,,
PUBMED_0085,30123378,Outcomes of Descemet Membrane Endothelial Keratoplasty (DMEK) Using Surgeon's Prepared Donor DM-Roll in Consecutive 100 Indian Eyes.,,2018,The open ophthalmology journal,10.2174/1874364101812010134,C4_endothelium,1,,,,,
PUBMED_0086,30135552,Assessment of Corneal Stromal Remodeling and Regeneration after Photorefractive Keratectomy.,,2018,Scientific reports,10.1038/s41598-018-30372-2,B3_stroma,1,,,,,
PUBMED_0087,30136872,The Sheep Cornea: Structural and Clinical Characteristics.,,2018,Current eye research,10.1080/02713683.2018.1510970,C4_endothelium,1,,,,,
PUBMED_0088,30140924,Ophthalmic Nonsteroidal Anti-Inflammatory Drugs as a Therapy for Corneal Dystrophies Caused by SLC4A11 Mutation.,,2018,Investigative ophthalmology & visual science,10.1167/iovs.18-24301,C4_endothelium,1,,,,,
PUBMED_0089,30170195,Cell regulation of collagen fibril macrostructure during corneal morphogenesis.,,2018,Acta biomaterialia,10.1016/j.actbio.2018.08.017,B3_stroma,1,,,,,
PUBMED_0090,30171415,Endothelial quality of eye bank-prestripped DMEK prepared form organ-cultured corneas with the Muraine technique.,,2018,Cell and tissue banking,10.1007/s10561-018-9723-0,B3_stroma;C4_endothelium,2,,,,,
PUBMED_0091,30171674,Asymmetrical endothelial cell migration from in vitro Quarter-Descemet membrane endothelial keratoplasty grafts.,,2018,Acta ophthalmologica,10.1111/aos.13841,C4_endothelium,1,,,,,
PUBMED_0092,30192833,Alginate encapsulated multipotent adult progenitor cells promote corneal stromal cell activation via release of soluble factors.,,2018,PloS one,10.1371/journal.pone.0202118,B3_stroma,1,,,,,
PUBMED_0093,30208140,Clinical features and corneal optical anisotropies in a rabbit model of limbal stem cell deficiency.,,2018,Arquivos brasileiros de oftalmologia,10.5935/0004-2749.20180076,B3_stroma,1,,,,,
PUBMED_0094,30234679,Development of Cell Analysis Software to Evaluate Fibroblastic Changes in Cultivated Corneal Endothelial Cells for Quality Control.,,2018,Cornea,10.1097/ICO.0000000000001757,C4_endothelium,1,,,,,
PUBMED_0095,30244654,Development of Decellularized Cornea by Organic Acid Treatment for Corneal Regeneration.,,2019,Tissue engineering. Part A,10.1089/ten.TEA.2018.0162,B3_stroma,1,,,,,
PUBMED_0096,30246164,Descemet Membrane Endothelial Keratoplasty - Complication and management of a single case for tissue preparation and graft size linked to post-op descemetorhexis disparity.,,2018,American journal of ophthalmology case reports,10.1016/j.ajoc.2018.09.003,C4_endothelium,1,,,,,
PUBMED_0097,30248890,An In Vitro Model for Assessing Corneal Keratocyte Spreading and Migration on Aligned Fibrillar Collagen.,,2018,Journal of functional biomaterials,10.3390/jfb9040054,B3_stroma,1,,,,,
PUBMED_0098,30279086,Effect of phacoemulsification incision size on incision repair and remodeling: Optical coherence tomography assessment.,,2018,Journal of cataract and refractive surgery,10.1016/j.jcrs.2018.07.025,C4_endothelium,1,,,,,
PUBMED_0099,30279555,Comparative study of substrate free and amniotic membrane scaffolds for cultivation of limbal epithelial sheet.,,2018,Scientific reports,10.1038/s41598-018-32914-0,A3_epithelium_limbus,1,,,,,
PUBMED_0100,30303747,An Unusual Case with Unilateral Epithelial Basement Membrane Detachment.,,2019,Ocular immunology and inflammation,10.1080/09273948.2018.1532015,C4_endothelium,1,,,,,
